128 0 0 0 0
129 0 0 1 816
130 30 1940 50 57258
131 7 847 5 295
132 13 26723 8 772
133 9 1309 9 1961
134 31 2079 52 69392
135 14 2309 14 6394
136 44 62816 40 7150
137 33 11623 38 22197
138 12 1280 12 1881
139 10 804 11 7730
140 14 8852 17 11795
141 3 250 3 191
142 3 295 2 104
143 17 1167 22 24587
144 3 248 3 191
145 1 99 1 52
146 11 1492 12 5397
147 5 439 5 295
148 6 608 7 4386
149 2 144 2 139
150 2 200 2 104
151 6 661 6 1648
152 4 347 4 243
153 6 605 7 4973
154 1 99 1 52
155 0 0 0 0
156 39 54233 42 16306
157 18 8355 23 9988
158 33 11863 21 7839
159 9 1072 10 2932
160 12 930 10 7802
161 8 8278 8 923
162 3 295 3 156
163 6 555 7 2991
164 1 98 1 52
165 0 0 0 0
166 9 641 11 11690
167 2 150 2 139
168 6 358 5 4321
169 3 397 3 156
170 2 196 2 104
171 3 294 3 156
172 5 567 5 1164
173 6 585 7 3461
174 4 351 4 243
175 4 399 4 968
176 15 1790 16 12970
177 1 98 1 52
178 0 0 0 0
179 7 547 8 4511
180 2 195 2 104
181 6 530 6 1195
182 11 1216 11 4502
183 3 252 4 208
184 40 54253 26 7202
185 12 8299 12 3764
186 53 13023 74 64664
187 4 704 5 1406
188 34 2122 62 77124
189 10 1261 12 2714
190 24 30786 21 2694
191 16 5861 36 40111
192 12 1006 5 613
193 0 0 0 0
194 0 0 0 0
195 2 252 3 1105
196 0 0 0 0
197 0 0 0 0
198 3 471 3 906
199 2 104 2 1360
200 2 585 1 87
201 8 783 8 3438
202 1 1434 1 52
203 0 0 0 0
204 0 0 0 0
205 0 0 0 0
206 5 1269 5 1944
207 41 60561 23 9436
208 25 12324 28 6525
209 31 54575 29 3708
210 27 10545 29 11092
211 11 6103 11 4431
212 19 31909 20 4127
213 8 764 9 2819
214 39 52152 37 26923
215 7 679 6 911
216 14 1418 21 22091
217 9 2150 10 3970
218 12 1347 13 3108
219 34 2307 58 74831
220 11 1555 15 9405
221 5 7974 5 396
222 9 894 20 18792
223 7 945 10 1135
224 4 319 2 104
225 29 2015 59 70217
226 5 565 3 156
227 6 692 6 638
228 13 808 35 43000
229 7 865 7 1790
230 0 0 0 0
231 10 779 15 10210
232 6 620 7 2773
233 6 641 6 739
234 13 851 15 17497
235 6 581 6 719
236 9 1620 9 2422
237 11 730 11 7923
238 3 396 3 156
239 1 99 1 52
240 11 1549 13 2982
241 23 1773 24 22305
242 4 465 4 529
243 6 500 6 382
244 31 2113 50 59483
245 2 198 2 104
246 4 439 4 530
247 19 1186 25 32276
248 6 526 6 382
249 1 121 1 52
250 18 1132 34 43843
251 8 740 8 806
252 1 99 1 52
253 22 1589 45 51790
254 8 726 10 5023
255 15 3191 15 6873
256 51 61076 64 58516
257 28 8540 29 6904
258 11 5110 11 1616
259 18 1325 35 40887
260 13 10093 14 3322
261 7 8101 5 540
262 25 7343 40 41303
263 0 0 0 0
264 6 552 6 975
265 18 1274 36 45736
266 6 1223 7 2073
267 3 300 3 156
268 9 619 12 13935
269 3 206 3 226
270 1 99 1 52
271 8 818 8 1956
272 12 800 15 17816
273 4 351 4 208
274 4 338 4 1525
275 14 1260 19 17550
276 2 196 2 104
277 1 97 1 52
278 11 792 14 13950
279 1 99 1 52
280 1 99 1 52
281 3 203 3 226
282 1 104 1 52
283 15 1039 19 17894
284 0 0 0 0
285 12 1061 12 5615
286 61 61847 50 29787
287 28 12382 28 6298
288 6 912 7 2053
289 9 1239 13 10743
290 6 8143 6 448
291 0 0 0 0
292 8 593 8 4421
293 0 0 0 0
294 1 92 1 52
295 19 1540 21 12889
296 6 1376 6 2324
297 6 547 6 1769
298 8 727 9 8003
299 0 0 0 0
300 6 525 7 340
301 27 1990 43 48853
302 5 495 6 288
303 7 650 7 804
304 11 697 30 38064
305 6 655 7 1373
306 5 575 4 243
307 10 662 14 13982
308 4 385 4 278
309 1 99 1 52
310 2 197 10 9380
311 8 655 3 156
312 6 630 6 676
313 6 533 5 330
314 11 703 17 19496
315 12 1158 9 966
316 3 195 3 1603
317 27 4712 30 27056
318 41 54379 23 6117
319 16 8123 14 5954
320 53 12815 69 62879
321 26 31082 25 3921
322 27 31916 26 7614
323 36 8419 41 33212
324 13 29804 9 468
325 8 647 8 2873
326 22 2466 24 21464
327 2 197 2 104
328 2 218 2 104
329 5 595 6 3894
330 18 2904 21 9170
331 10 1254 8 885
332 7 784 7 826
333 17 8968 19 10918
334 0 0 0 0
335 8 892 8 1839
336 18 1259 24 25634
337 15 1349 17 8279
338 13 11436 9 966
339 42 9113 88 113916
340 1 242 1 52
341 6 554 5 1010
342 8 458 18 23934
343 1 204 1 52
344 1 98 1 52
345 6 536 9 4444
346 4 434 3 191
347 6 540 5 609
348 0 0 1 282
349 28 1921 44 50480
350 4 572 4 208
351 19 27891 19 2523
352 24 1660 37 45090
353 6 1086 8 996
354 4 1057 4 208
355 21 1631 47 54455
356 10 1738 11 2481
357 2 202 2 104
358 4 514 6 747
359 24 1894 33 35217
360 4 440 5 1850
361 3 646 3 1259
362 29 11273 57 69031
363 2 290 4 1100
364 1 52 0 0
365 16 1111 26 28969
366 4 443 4 625
367 7 364 9 8558
368 33 18739 53 52513
369 18 21820 12 2928
370 8 795 8 1813
371 46 30112 75 91331
372 0 0 0 0
373 0 0 0 0
374 17 1050 48 65303
375 0 0 0 0
376 0 0 0 0
377 2 203 2 174
378 2 104 1 52
379 0 0 0 0
380 3 286 5 4287
381 1 100 1 52
382 8 1202 10 2597
383 11 775 23 31479
384 6 397 5 400
385 3 286 3 1552
