126 1 99 1 52
127 10 2049 11 11092
128 4 1708 4 1484
129 22 5336 24 8457
130 41 59610 27 7704
131 29 12995 31 7018
132 26 1973 37 41148
133 44 63255 46 10425
134 20 3372 21 4923
135 19 28851 22 10652
136 6 1893 9 3822
137 8 2723 6 1692
138 15 1032 27 34677
139 9 2373 9 2777
140 20 9830 21 7837
141 17 1362 22 22335
142 8 2799 10 1886
143 18 10451 26 22096
144 14 865 15 17841
145 3 1584 3 915
146 12 2273 13 8013
147 19 1470 28 30468
148 11 2440 13 5555
149 11 2390 13 9998
150 11 723 14 15753
151 5 1798 5 1291
152 18 2621 20 18623
153 9 642 9 3935
154 12 2512 12 6093
155 4 1695 4 1606
156 5 306 5 4480
157 30 3997 52 51636
158 12 2354 11 1910
159 3 334 3 401
160 20 2885 25 25756
161 4 251 4 1995
162 4 1920 4 220
163 12 722 16 15503
164 6 1909 6 1118
165 15 3225 17 9940
166 6 1500 6 3660
167 37 55696 45 33069
168 19 9775 21 9458
169 25 11090 28 7363
170 8 2500 9 2649
171 7 2718 11 7979
172 6 7972 6 1242
173 2 1546 2 946
174 1 1424 1 52
175 1 52 1 820
176 4 1619 5 1223
177 2 1551 1 52
178 1 52 1 829
179 3 1565 3 1536
180 2 1569 2 116
181 0 0 1 1069
182 3 1529 2 900
183 8 2259 7 1526
184 1 52 1 812
185 3 1598 3 927
186 4 1621 4 278
187 1 52 1 892
188 4 1614 4 1025
189 1 1426 1 52
190 7 364 8 5817
191 42 62430 30 6969
192 33 10018 29 7069
193 10 5357 10 2608
194 6 1915 6 1848
195 8 1977 9 8256
196 4 7864 4 965
197 2 1547 2 862
198 1 1425 1 52
199 1 52 1 892
200 3 1564 3 959
201 1 1503 1 52
202 1 52 1 971
203 2 1478 2 882
204 1 1426 1 52
205 1 52 1 1431
206 21 8420 21 5713
207 6 1318 7 2156
208 7 1924 7 2702
209 27 3324 49 58386
210 0 0 0 0
211 8 1927 9 4241
212 47 14116 76 95969
213 8 602 7 6137
214 41 62092 29 7837
215 61 15378 87 89426
216 11 1283 12 6555
217 44 70079 41 9138
218 54 6175 87 94417
219 19 33785 6 347
220 4 1707 5 2183
221 33 10694 41 36037
222 21 14433 21 4688
223 12 21855 7 1414
224 25 2936 34 34664
225 14 4380 14 5284
226 17 3389 19 6754
227 15 3108 23 23122
228 31 9712 50 58164
229 8 2040 8 3080
230 8 2482 19 16475
231 25 1465 44 59003
232 9 2230 10 5417
233 5 1895 15 14829
234 16 916 12 12532
235 6 2015 5 1174
236 10 2265 18 14966
237 18 1307 14 10964
238 10 17421 7 1859
239 3 1696 3 1176
240 10 817 11 7200
241 6 1968 6 2598
242 7 1860 7 1239
