0 4 385 4 208
1 0 0 0 0
2 4 326 4 278
3 2 198 2 104
4 0 0 0 0
5 3 292 3 156
6 0 0 0 0
7 1 99 3 226
8 3 246 2 104
9 0 0 0 0
10 0 0 0 0
11 0 0 0 0
12 2 211 2 104
13 2 144 3 226
14 0 0 0 0
15 0 0 0 0
16 0 0 0 0
17 8 1158 8 2661
18 4 339 5 330
19 0 0 1 356
20 3 277 1 87
21 0 0 0 0
22 1 96 1 52
23 5 851 7 1030
24 1 125 1 52
25 1 92 1 52
26 1 101 1 52
27 4 457 5 2344
28 4 341 7 715
29 11 29208 6 347
30 4 513 5 1655
31 0 0 0 0
32 3 321 3 156
33 5 358 6 382
34 7 706 7 364
35 1 92 1 52
36 1 96 1 52
37 0 0 1 52
38 5 397 5 330
39 3 297 3 156
40 2 196 2 104
41 1 101 1 52
42 2 197 2 104
43 0 0 0 0
44 3 246 4 278
45 1 98 1 52
46 3 292 3 156
47 9 4309 10 2881
48 4 664 5 541
49 0 0 0 0
50 6 549 7 1466
51 0 0 0 0
52 6 645 6 737
53 6 634 6 1126
54 3 345 3 455
55 3 337 3 156
56 4 302 4 278
57 3 286 3 156
58 1 96 1 52
59 5 541 5 586
60 5 544 5 1695
61 3 392 3 620
62 8 1069 8 766
63 1 92 1 52
64 2 207 2 104
65 4 441 4 1352
66 0 0 0 0
67 0 0 0 0
68 0 0 0 0
69 0 0 0 0
70 0 0 0 0
71 0 0 0 0
72 0 0 0 0
73 0 0 0 0
74 0 0 0 0
75 0 0 0 0
76 0 0 0 0
77 0 0 0 0
78 2 104 2 104
79 0 0 0 0
80 0 0 0 0
81 4 368 5 661
82 1 52 0 0
83 1 52 1 52
84 0 0 0 0
85 0 0 0 0
86 0 0 0 0
87 0 0 0 0
88 0 0 0 0
89 0 0 0 0
90 3 196 3 226
91 0 0 0 0
92 0 0 0 0
93 0 0 0 0
94 1 52 1 87
95 0 0 0 0
96 0 0 0 0
97 0 0 0 0
98 0 0 0 0
99 0 0 0 0
100 0 0 0 0
101 0 0 0 0
102 0 0 0 0
103 0 0 0 0
104 0 0 0 0
105 0 0 0 0
106 0 0 0 0
107 0 0 0 0
108 0 0 0 0
109 0 0 0 0
110 0 0 0 0
111 0 0 0 0
112 3 195 3 572
113 2 243 2 139
114 0 0 0 0
115 0 0 0 0
116 0 0 0 0
117 0 0 0 0
118 0 0 0 0
119 0 0 0 0
120 0 0 0 0
121 0 0 0 0
122 0 0 0 0
123 0 0 2 104
124 2 104 0 0
125 0 0 0 0
126 0 0 0 0
127 0 0 0 0
128 1 52 1 52
129 0 0 0 0
130 16 5301 17 6391
131 14 28436 13 1554
132 0 0 0 0
133 4 495 4 1543
134 2 232 2 104
135 5 453 4 278
136 1 120 1 52
137 9 1599 9 2311
138 2 204 2 104
139 2 197 2 104
140 12 1515 10 2379
141 4 438 3 1006
142 0 0 0 0
143 0 0 0 0
144 0 0 0 0
145 0 0 0 0
146 6 312 8 6222
147 16 11216 14 3411
148 4 9561 2 104
149 4 398 3 1332
150 0 0 0 0
151 0 0 0 0
152 0 0 0 0
153 5 514 5 620
154 5 821 5 1432
155 4 398 3 1176
156 0 0 0 0
157 6 1873 8 3650
158 9 5931 9 4179
159 9 7361 9 2932
160 3 706 3 629
161 0 0 0 0
162 3 465 3 1063
163 0 0 0 0
164 0 0 0 0
165 0 0 0 0
166 9 699 8 6139
167 28 56243 15 2563
168 4 602 3 156
169 7 730 7 1393
170 0 0 0 0
171 1 124 1 52
172 3 213 3 226
173 2 161 1 52
174 0 0 1 52
175 2 104 2 652
176 1 265 1 52
177 0 0 0 0
178 0 0 3 2191
179 10 4422 9 2907
180 4 462 3 226
181 1 98 1 52
182 1 96 1 52
183 1 99 1 52
184 0 0 0 0
185 2 151 2 139
186 2 148 1 87
187 0 0 0 0
188 0 0 0 0
189 0 0 0 0
190 4 360 4 243
191 4 633 4 807
192 0 0 0 0
193 0 0 0 0
194 0 0 0 0
195 0 0 0 0
196 3 195 3 472
197 2 225 2 139
198 0 0 0 0
199 0 0 0 0
200 0 0 0 0
201 0 0 0 0
202 0 0 0 0
203 0 0 0 0
204 0 0 0 0
205 0 0 0 0
206 0 0 0 0
207 0 0 0 0
208 0 0 0 0
209 0 0 0 0
210 0 0 0 0
211 9 4541 11 4212
212 8 691 7 974
213 3 342 3 767
214 6 571 6 596
215 2 245 2 104
216 4 445 4 529
217 4 307 4 278
218 5 761 6 1051
219 0 0 0 0
220 2 201 2 104
221 5 553 5 1607
222 5 353 5 1739
223 1 101 1 52
224 4 6912 4 243
225 4 494 4 944
226 1 100 1 52
227 13 1758 12 3642
228 2 199 2 104
229 0 0 0 0
230 2 194 2 104
231 3 657 3 1143
232 1 95 1 52
233 4 308 4 278
234 2 217 2 104
235 2 198 2 104
236 1 100 1 52
237 4 402 4 208
238 0 0 0 0
239 3 202 3 226
240 0 0 0 0
241 3 297 3 156
242 3 294 3 156
243 0 0 0 0
244 1 95 1 52
245 4 301 4 278
246 1 96 1 52
247 2 196 2 104
248 0 0 0 0
249 1 96 1 52
250 1 99 1 52
251 4 301 4 278
252 1 96 1 52
253 1 98 1 52
254 10 1974 10 1152
255 4 301 4 771
256 4 499 3 226
257 7 847 6 2350
258 11 7781 8 1873
259 3 373 3 704
260 4 441 4 841
261 4 300 4 278
262 2 202 2 104
263 4 353 4 208
264 0 0 0 0
265 0 0 0 0
266 2 194 2 104
267 8 937 6 1732
268 2 205 3 156
269 4 460 4 632
270 9 7494 10 2783
271 8 804 7 951
272 6 646 8 1493
273 3 202 1 52
274 0 0 0 0
275 0 0 0 0
276 2 199 2 104
277 2 208 2 104
278 4 307 4 278
279 3 199 3 1767
280 5 7724 3 191
281 6 5174 5 2422
282 4 444 4 1326
283 4 444 4 1515
284 6 493 6 382
285 4 494 4 683
286 1 52 2 1604
287 12 5392 11 5993
288 9 6609 8 1111
289 7 674 4 278
290 2 200 2 104
291 6 561 7 842
292 1 96 3 536
293 6 742 4 1805
294 6 6046 5 365
295 4 298 4 1899
296 4 550 4 208
297 0 0 2 531
298 4 444 2 104
299 0 0 0 0
300 6 401 6 382
301 5 559 5 1000
302 6 655 6 766
303 5 578 6 726
304 1 110 1 52
305 2 151 3 226
306 3 314 3 156
307 3 395 4 2220
308 0 0 0 0
309 0 0 0 0
310 0 0 0 0
311 0 0 0 0
312 0 0 0 0
313 0 0 0 0
314 0 0 0 0
315 0 0 0 0
316 0 0 0 0
317 0 0 0 0
318 0 0 0 0
319 3 195 7 4290
320 12 4872 10 1618
321 8 832 6 382
322 6 1013 6 867
323 6 662 6 921
324 4 453 4 533
325 1 107 1 52
326 0 0 0 0
327 4 299 4 278
328 0 0 0 0
329 2 224 2 104
330 1 98 1 52
331 4 445 4 1478
332 4 298 4 278
333 6 683 8 1006
334 1 96 1 52
335 5 755 4 725
336 2 200 2 104
337 1 96 1 52
338 7 604 6 382
339 0 0 0 0
340 10 3811 9 4390
341 6 11166 4 1874
342 3 346 3 782
343 4 375 4 805
344 2 151 1 87
345 5 449 5 584
346 1 117 1 52
347 10 1787 8 2538
348 0 0 1 52
349 6 544 5 2005
350 0 0 0 0
351 0 0 0 0
352 6 4148 6 3279
353 3 346 3 834
354 5 537 6 817
355 2 220 2 104
356 2 664 3 764
357 3 221 3 2449
358 4 10660 4 243
359 2 321 3 615
360 0 0 0 0
361 5 503 5 2158
362 5 584 6 1521
363 7 15876 2 139
364 4 398 4 2435
365 5 3289 5 935
366 0 0 0 0
367 4 593 3 596
368 1 117 1 52
369 0 0 0 0
370 0 0 0 0
371 2 167 2 139
372 0 0 0 0
373 0 0 0 0
374 0 0 0 0
375 4 394 3 800
376 3 342 3 522
377 10 1342 10 3154
378 3 345 3 805
379 3 346 3 521
380 4 375 4 1243
381 4 463 4 741
382 3 392 3 806
383 3 697 3 481
384 0 0 0 0
385 7 6037 6 2370
386 6 559 6 1560
387 2 204 2 104
388 0 0 0 0
389 1 52 1 1414
390 8 8277 9 2758
391 7 7643 4 1253
392 24 9941 19 10966
393 13 27074 12 1148
394 4 2010 4 1038
395 2 104 2 1153
396 1 242 1 52
397 0 0 0 0
398 14 3133 12 7175
399 11 11408 10 1390
400 3 341 3 1325
401 3 346 3 480
402 0 0 0 0
403 3 392 3 719
404 0 0 0 0
405 0 0 0 0
406 0 0 0 0
407 0 0 0 0
408 4 772 4 1981
409 0 0 0 0
410 0 0 0 0
411 0 0 0 0
412 0 0 0 0
413 0 0 0 0
414 0 0 0 0
415 0 0 0 0
416 0 0 0 0
417 3 196 2 174
418 0 0 0 0
419 0 0 0 0
420 0 0 0 0
421 0 0 0 0
422 0 0 0 0
423 0 0 0 0
424 0 0 0 0
425 0 0 0 0
426 0 0 0 0
427 0 0 0 0
428 0 0 0 0
429 3 195 3 648
430 1 177 2 139
431 1 52 0 0
432 0 0 0 0
433 0 0 0 0
434 0 0 0 0
435 2 104 2 104
436 0 0 0 0
437 1 52 1 87
438 0 0 0 0
439 14 5024 13 5019
440 5 469 5 2806
441 6 1227 6 1641
442 2 104 2 2522
443 3 3578 2 139
444 8 2028 7 2656
445 4 444 5 613
