0 5 623 5 1169
1 0 0 0 0
2 0 0 0 0
3 0 0 0 0
4 0 0 0 0
5 0 0 0 0
6 0 0 0 0
7 0 0 0 0
8 0 0 0 0
9 0 0 0 0
10 0 0 0 0
11 31 34110 27 7040
12 37 33000 36 12009
13 13 10325 10 1606
14 3 345 3 1173
15 7 8238 12 8206
16 0 0 0 0
17 0 0 0 0
18 0 0 0 0
19 0 0 0 0
20 0 0 0 0
21 0 0 0 0
22 0 0 0 0
23 0 0 0 0
24 0 0 0 0
25 0 0 0 0
26 0 0 0 0
27 5 619 5 1596
28 1 52 1 52
29 0 0 0 0
30 1 52 1 52
31 0 0 0 0
32 0 0 0 0
33 0 0 0 0
34 0 0 0 0
35 0 0 0 0
36 0 0 0 0
37 0 0 0 0
38 3 196 3 226
39 0 0 0 0
40 0 0 0 0
41 0 0 0 0
42 6 1035 6 1993
43 0 0 0 0
44 0 0 0 0
45 28 53471 24 6168
46 33 15102 36 11761
47 9 5244 8 1883
48 43 61510 27 8949
49 14 6823 14 3436
50 11 28731 6 312
51 2 104 2 1335
52 12 1280 13 5842
53 1 132 1 52
54 10 2580 11 3719
55 14 920 19 24798
56 4 7864 4 529
57 1 52 1 52
58 2 176 3 226
59 1 127 1 52
60 7 646 8 6903
61 6 1596 6 2434
62 7 364 22 29831
63 15 1408 9 4703
64 0 0 0 0
65 2 154 3 226
66 1 96 1 52
67 0 0 0 0
68 8 1667 8 3431
69 35 61178 18 5647
70 26 11200 24 6848
71 6 744 6 1502
72 4 460 11 9125
73 7 8129 7 535
74 0 0 0 0
75 1 52 1 52
76 0 0 0 0
77 0 0 0 0
78 0 0 0 0
79 0 0 0 0
80 0 0 0 0
81 0 0 0 0
82 0 0 0 0
83 0 0 0 0
84 5 630 5 1598
85 0 0 0 0
86 0 0 0 0
87 0 0 0 0
88 0 0 0 0
89 41 61215 36 7107
90 32 12416 35 10057
91 4 1053 7 2613
92 6 498 7 6825
93 5 8035 5 744
94 0 0 0 0
95 0 0 0 0
96 0 0 0 0
97 0 0 0 0
98 0 0 0 0
99 0 0 0 0
100 0 0 0 0
101 0 0 0 0
102 0 0 0 0
103 0 0 0 0
104 4 609 5 1165
105 1 52 0 0
106 0 0 0 0
107 0 0 0 0
108 0 0 0 0
109 0 0 0 0
110 0 0 0 0
111 0 0 0 0
112 0 0 0 0
113 21 29943 15 4531
114 37 32970 32 11660
115 14 10481 12 1747
116 36 60407 29 7607
117 15 2565 16 3589
118 10 28420 9 468
119 5 703 6 1477
120 13 981 13 7392
121 14 7901 13 5112
122 1 199 1 52
123 4 7864 4 344
124 0 0 0 0
125 18 1380 24 25583
126 27 54412 23 3628
127 35 15074 37 11168
128 8 5013 8 2057
129 3 782 3 1100
130 11 8357 12 8633
131 0 0 0 0
132 0 0 0 0
133 0 0 0 0
134 0 0 0 0
135 0 0 0 0
136 0 0 0 0
137 0 0 0 0
138 0 0 0 0
139 0 0 0 0
140 0 0 0 0
141 0 0 0 0
142 5 661 5 1142
143 0 0 0 0
144 0 0 0 0
145 0 0 0 0
146 0 0 0 0
147 0 0 0 0
148 0 0 0 0
149 0 0 0 0
150 0 0 0 0
151 0 0 0 0
152 0 0 0 0
153 1 92 3 226
154 3 168 1 87
155 8 4084 11 5055
156 45 58610 38 9510
157 14 11386 14 2307
158 5 711 5 1332
159 11 884 12 9106
160 4 7819 4 692
161 0 0 0 0
162 0 0 0 0
163 0 0 0 0
164 0 0 0 0
165 2 104 2 104
166 0 0 0 0
167 0 0 0 0
168 0 0 0 0
169 0 0 0 0
170 0 0 0 0
171 5 596 5 1167
172 0 0 0 0
173 0 0 0 0
174 0 0 0 0
175 0 0 0 0
176 0 0 0 0
177 0 0 0 0
178 0 0 0 0
179 0 0 0 0
180 0 0 0 0
181 0 0 0 0
182 0 0 0 0
183 3 196 2 174
184 0 0 0 0
185 0 0 0 0
186 7 1167 7 1967
187 0 0 0 0
188 0 0 0 0
189 29 53501 25 5132
190 35 15372 35 11639
191 8 4578 9 1782
192 44 61665 27 8379
193 16 7014 15 4241
194 0 0 0 0
195 12 28045 13 3100
196 9 1080 9 2707
197 10 2563 11 4453
198 1 199 1 52
199 13 8680 17 13073
200 1 126 1 52
201 4 208 5 3542
202 40 60549 23 6565
203 20 12296 19 4844
204 4 622 7 2133
205 6 727 9 7453
206 4 7818 3 156
207 0 0 0 0
208 0 0 0 0
209 0 0 0 0
210 2 104 2 104
211 0 0 0 0
212 0 0 0 0
213 0 0 0 0
214 0 0 0 0
215 0 0 0 0
216 0 0 0 0
217 5 566 5 1649
218 0 0 0 0
219 0 0 0 0
220 19 29846 20 4770
221 41 33446 42 11574
222 9 9525 10 2157
223 4 622 4 955
224 4 615 10 9017
225 4 7862 4 243
226 0 0 0 0
227 0 0 0 0
228 0 0 0 0
229 0 0 0 0
230 0 0 0 0
231 0 0 0 0
232 0 0 0 0
233 0 0 0 0
234 0 0 0 0
235 0 0 0 0
236 5 691 5 1444
237 0 0 0 0
238 3 219 4 184
239 3 219 4 184
240 0 0 0 0
241 0 0 0 0
242 0 0 0 0
243 0 0 0 0
244 27 53377 13 4847
245 35 15065 33 11310
246 8 4931 8 2486
247 42 61576 43 9730
248 8 1247 9 1199
249 11 28081 9 503
250 6 816 6 1585
251 7 522 8 5652
252 0 0 0 0
253 18 8658 24 17456
254 5 676 5 540
255 5 7928 5 519
256 8 416 15 19818
257 3 343 4 278
258 0 0 0 0
259 1 96 1 52
260 8 657 18 21462
261 4 1489 5 2046
262 4 467 5 4536
263 10 856 16 15678
264 2 148 1 87
265 1 103 1 52
266 0 0 0 0
267 0 0 0 0
268 0 0 5 2931
269 10 2013 6 417
270 7 745 7 1563
271 0 0 0 0
272 4 339 5 4698
273 0 0 0 0
274 1 97 1 52
275 9 1905 10 3866
276 1 52 0 0
277 11 1619 11 2660
278 4 402 5 4693
279 1 103 1 52
280 0 0 0 0
281 1 97 3 226
282 3 168 1 87
283 8 1793 10 5747
284 4 445 4 948
285 11 28860 10 520
286 6 544 7 6620
287 2 156 3 226
288 26 54577 23 3151
289 38 19324 36 11684
290 5 663 6 1303
291 3 346 3 1660
292 9 8213 11 7505
293 0 0 0 0
294 0 0 0 0
295 0 0 0 0
296 0 0 0 0
297 0 0 0 0
298 0 0 0 0
299 0 0 0 0
300 0 0 0 0
301 0 0 0 0
302 0 0 0 0
303 0 0 0 0
304 4 548 5 1570
305 0 0 0 0
306 0 0 0 0
307 0 0 0 0
308 0 0 0 0
309 0 0 0 0
310 0 0 0 0
311 0 0 0 0
312 0 0 0 0
313 0 0 0 0
314 0 0 0 0
315 4 260 4 313
316 0 0 0 0
317 0 0 0 0
318 0 0 0 0
319 7 1091 7 2259
320 0 0 0 0
321 5 260 5 4060
322 38 61472 37 7172
323 24 11094 22 6752
324 4 1111 4 912
325 5 599 9 7241
326 4 7857 4 243
327 0 0 0 0
328 0 0 0 0
329 0 0 0 0
330 0 0 0 0
331 0 0 0 0
332 0 0 0 0
333 0 0 0 0
334 0 0 0 0
335 0 0 0 0
336 0 0 0 0
337 5 589 5 1564
338 0 0 0 0
339 0 0 0 0
340 0 0 0 0
341 0 0 0 0
342 0 0 0 0
343 0 0 0 0
344 0 0 0 0
345 0 0 0 0
346 31 53766 35 9996
347 39 19240 32 6769
348 6 701 5 1731
349 3 392 3 1318
350 9 8322 10 6751
351 0 0 0 0
352 0 0 0 0
353 0 0 0 0
354 0 0 0 0
355 0 0 0 0
356 0 0 0 0
357 0 0 0 0
358 0 0 0 0
359 0 0 0 0
360 0 0 0 0
361 3 195 3 1007
362 2 367 2 139
363 0 0 0 0
364 0 0 0 0
365 0 0 0 0
366 0 0 0 0
367 0 0 0 0
368 3 287 3 517
369 0 0 0 0
370 0 0 0 0
371 0 0 0 0
372 0 0 0 0
373 3 196 3 226
374 0 0 0 0
375 0 0 0 0
376 0 0 0 0
377 5 1035 5 1885
378 5 388 5 4722
379 40 61254 42 9275
380 25 11719 19 4487
381 38 60401 36 8110
382 16 2831 17 4030
383 10 27686 9 468
384 0 0 0 0
385 3 309 4 2735
386 20 1915 22 10362
387 8 7596 8 892
388 7 603 8 6701
389 7 8211 7 883
390 0 0 0 0
391 0 0 0 0
392 5 334 6 2414
393 4 1526 4 2318
394 2 104 2 465
395 3 838 5 4120
396 3 456 3 156
397 6 625 7 4204
398 3 156 5 3302
399 48 62357 41 8291
400 20 11819 20 5038
401 5 629 5 1500
402 9 872 11 8695
403 5 7899 5 431
404 0 0 0 0
405 0 0 0 0
406 0 0 0 0
407 0 0 0 0
408 0 0 0 0
409 0 0 0 0
410 0 0 0 0
411 0 0 0 0
412 0 0 0 0
413 0 0 0 0
414 5 661 5 1628
415 0 0 0 0
416 0 0 0 0
417 0 0 0 0
418 0 0 0 0
419 0 0 0 0
420 0 0 0 0
421 3 329 3 913
422 0 0 0 0
423 0 0 0 0
424 0 0 0 0
425 0 0 0 0
426 3 196 3 226
427 0 0 0 0
428 0 0 0 0
429 5 937 5 1654
430 0 0 0 0
431 0 0 0 0
432 0 0 0 0
433 0 0 0 0
434 0 0 0 0
435 0 0 0 0
436 5 390 6 4681
437 53 62407 44 11439
438 15 10766 13 2286
439 23 53215 16 867
440 26 9226 27 9227
441 22 34668 21 3741
442 0 0 0 0
443 0 0 0 0
444 1 52 4 4022
445 11 1208 10 2398
446 1 245 3 1170
447 9 2298 8 3556
448 5 506 7 6098
449 7 8762 7 1131
450 0 0 0 0
451 4 410 4 2995
452 0 0 0 0
453 7 1690 7 3216
454 0 0 2 846
455 10 1018 8 4709
456 4 364 5 3414
457 40 61715 34 9646
458 28 12299 22 6020
459 5 705 5 1292
460 4 467 11 8687
461 10 8359 5 396
462 0 0 0 0
463 0 0 0 0
464 0 0 0 0
465 0 0 0 0
466 0 0 0 0
467 0 0 0 0
468 0 0 0 0
469 0 0 0 0
470 0 0 0 0
471 0 0 0 0
472 4 559 5 1646
473 1 52 0 0
474 0 0 0 0
475 0 0 0 0
476 0 0 0 0
477 0 0 0 0
478 0 0 0 0
479 0 0 0 0
480 0 0 0 0
481 0 0 0 0
482 0 0 0 0
483 0 0 0 0
484 3 196 2 174
485 0 0 0 0
486 8 4067 11 4990
487 40 57943 26 8715
488 21 10917 19 3850
489 8 916 5 1622
490 9 788 10 7534
491 3 7793 3 156
492 0 0 0 0
493 0 0 0 0
494 0 0 0 0
495 0 0 0 0
496 0 0 0 0
497 0 0 0 0
498 0 0 0 0
499 0 0 0 0
500 0 0 0 0
501 0 0 0 0
502 5 656 5 1146
503 0 0 0 0
504 0 0 0 0
505 0 0 0 0
506 0 0 0 0
507 0 0 0 0
508 0 0 0 0
509 0 0 0 0
510 0 0 0 0
511 0 0 0 0
512 0 0 0 0
513 6 490 7 4605
514 51 62230 53 10912
515 15 10434 15 3213
516 26 53860 26 3574
517 31 15375 31 10531
518 1 261 1 52
519 12 28135 9 503
520 13 1408 13 6116
521 11 2403 11 4390
522 2 104 2 511
523 11 8689 13 8235
524 1 151 1 52
525 0 0 0 0
526 3 230 3 226
527 38 61528 32 6400
528 32 12668 34 9626
529 5 674 6 1729
530 3 419 10 10655
531 8 8183 5 475
532 0 0 0 0
533 0 0 0 0
534 0 0 0 0
535 0 0 0 0
536 0 0 0 0
537 0 0 0 0
538 0 0 0 0
539 0 0 0 0
540 0 0 0 0
541 0 0 0 0
542 4 643 5 1544
543 1 52 0 0
544 0 0 0 0
545 0 0 0 0
546 0 0 0 0
547 0 0 0 0
548 0 0 0 0
549 3 297 3 593
550 0 0 0 0
551 0 0 0 0
552 29 53506 15 5248
553 35 15193 38 11336
554 7 4940 8 1814
555 3 422 3 1366
556 8 8205 12 9507
557 0 0 0 0
558 0 0 0 0
559 0 0 0 0
560 0 0 0 0
561 0 0 0 0
562 0 0 0 0
563 0 0 0 0
564 0 0 0 0
565 0 0 0 0
566 0 0 0 0
567 0 0 1 806
568 5 596 4 812
569 0 0 0 0
570 0 0 0 0
571 0 0 0 0
572 0 0 0 0
573 0 0 0 0
574 0 0 0 0
575 0 0 0 0
576 0 0 0 0
577 0 0 0 0
578 0 0 0 0
579 3 196 3 226
580 0 0 0 0
581 0 0 0 0
582 29 53627 17 4747
583 28 9962 30 10808
584 12 10216 10 2394
585 38 61212 33 7629
586 13 1751 15 3348
587 10 27798 8 416
588 0 0 0 0
589 7 622 7 2712
590 21 7533 22 7419
591 1 1217 1 52
592 9 880 10 7681
