0 41 57499 37 9470
1 11 9845 11 1717
2 3 849 3 1021
3 5 421 11 11446
4 4 7819 3 156
5 0 0 0 0
6 0 0 0 0
7 0 0 0 0
8 0 0 0 0
9 0 0 0 0
10 0 0 0 0
11 0 0 0 0
12 0 0 0 0
13 0 0 0 0
14 2 104 2 104
15 5 566 5 1340
16 0 0 0 0
17 0 0 0 0
18 0 0 0 0
19 0 0 0 0
20 0 0 0 0
21 0 0 0 0
22 43 60816 37 11050
23 16 10943 16 4008
24 4 631 5 1473
25 8 629 12 11087
26 5 8179 5 902
27 0 0 0 0
28 0 0 0 0
29 0 0 0 0
30 0 0 0 0
31 0 0 0 0
32 4 1156 6 264
33 0 0 0 0
34 0 0 0 0
35 0 0 0 0
36 0 0 0 0
37 5 624 5 1339
38 0 0 0 0
39 0 0 0 0
40 0 0 0 0
41 0 0 0 0
42 0 0 0 0
43 0 0 0 0
44 28 37199 25 7173
45 35 32713 25 8854
46 10 9848 7 1499
47 3 346 3 1286
48 2 228 9 9559
49 4 7846 4 850
50 0 0 0 0
51 0 0 0 0
52 0 0 0 0
53 0 0 0 0
54 0 0 0 0
55 0 0 0 0
56 0 0 0 0
57 0 0 0 0
58 0 0 0 0
59 0 0 0 0
60 5 629 5 1340
61 0 0 0 0
62 0 0 0 0
63 0 0 0 0
64 0 0 0 0
65 0 0 0 0
66 0 0 0 0
67 42 60644 24 10325
68 14 10911 15 3962
69 28 53943 25 2786
70 24 9242 27 9853
71 15 34780 15 792
72 0 0 0 0
73 12 1782 15 7180
74 4 323 2 610
75 6 2024 7 2630
76 7 822 11 8641
77 0 0 0 0
78 7 8224 7 590
79 2 233 2 104
80 0 0 0 0
81 0 0 0 0
82 1 101 1 52
83 1 96 1 52
84 3 208 3 226
85 5 523 6 4201
86 1 92 1 52
87 0 0 0 0
88 0 0 0 0
89 0 0 0 0
90 5 300 5 330
91 0 0 0 0
92 0 0 0 0
93 3 284 3 1085
94 0 0 0 0
95 1 101 1 52
96 0 0 0 0
97 0 0 0 0
98 0 0 0 0
99 9 1841 10 3252
