0 45 70387 50 7369
1 38 16259 41 16089
2 6 5877 6 347
3 50 121737 44 5235
4 16 1082 29 33068
5 1 314 1 52
6 8 8286 8 623
7 13 853 17 19439
8 2 233 2 104
9 3 271 3 191
10 11 620 14 16932
11 3 362 3 191
12 0 0 0 0
13 16 1004 31 39188
14 4 529 4 534
15 6 381 8 5163
16 23 1702 34 42554
17 1 303 1 52
18 6 599 5 665
19 19 1307 43 53822
20 1 245 1 52
21 7 735 7 811
22 2 215 2 104
23 23 1901 45 49530
24 0 0 0 0
25 7 804 7 1057
26 5 387 13 13447
27 20 22745 13 4070
28 8 1580 8 2793
29 18 7095 16 12857
30 5 756 3 1468
31 4 979 5 2310
32 4 439 4 618
33 0 0 0 0
34 0 0 0 0
35 5 823 5 1851
36 2 104 2 1353
37 10 16343 6 1515
38 4 384 5 3544
39 7 9049 7 2007
40 5 531 5 738
41 7 494 11 13379
42 2 104 2 461
43 4 946 4 1501
44 13 2230 14 11318
45 0 0 0 0
46 4 208 4 1790
47 22 19098 28 27586
48 4 292 5 1799
49 1 315 2 104
50 4 394 13 14882
51 13 1174 16 14001
52 29 57693 14 1159
53 28 1769 55 71628
54 4 552 4 840
55 1 215 1 52
56 10 676 29 36508
57 6 786 6 634
58 6 596 6 700
59 13 934 26 27468
60 24 42692 24 6308
61 13 4964 14 4458
62 19 2461 33 37915
63 4 1772 3 988
64 6 1620 6 1357
65 19 1188 28 35371
66 6 740 7 766
67 9 18445 7 1483
68 4 698 4 709
69 12 778 19 25035
70 2 104 2 389
71 2 363 2 139
72 13 807 25 32975
73 0 0 0 0
74 0 0 0 0
75 6 464 12 14437
76 0 0 0 0
77 0 0 0 0
78 6 472 9 10391
79 0 0 0 0
80 0 0 0 0
81 9 468 18 24349
82 1 182 1 52
83 0 0 0 0
84 4 338 5 4477
85 0 0 0 0
86 0 0 0 0
87 0 0 0 0
88 0 0 0 0
89 9 638 9 5927
90 1 136 1 52
91 7 2487 7 2405
92 7 615 9 10277
93 0 0 0 0
94 3 305 4 2251
95 6 415 6 1207
96 5 601 4 679
97 27 1622 57 79823
98 0 0 0 0
99 3 346 3 569
100 14 958 34 42639
101 0 0 0 0
102 0 0 0 0
103 4 339 18 22232
104 0 0 0 0
105 4 398 3 2001
106 10 710 24 29657
107 2 104 2 487
108 1 238 1 52
109 9 629 25 33655
110 0 0 0 0
111 4 394 4 566
112 0 0 0 0
113 5 390 12 14654
114 0 0 0 0
115 0 0 0 0
116 10 660 18 23108
117 0 0 0 0
118 0 0 0 0
119 11 1032 12 11041
120 0 0 0 0
121 5 1219 5 2348
122 11 731 15 17860
123 0 0 0 0
124 0 0 0 0
125 4 338 5 4342
126 1 52 1 452
127 2 261 2 139
128 9 629 12 13631
129 0 0 0 0
130 4 338 5 4251
131 3 195 2 174
132 0 0 0 0
133 10 660 15 18982
134 0 0 0 0
135 0 0 0 0
136 5 534 6 2987
137 0 0 0 0
138 3 303 3 726
139 4 338 5 4620
140 4 332 5 2306
141 0 0 0 0
142 0 0 0 0
143 25 1503 43 54963
144 2 321 3 191
145 0 0 0 0
146 1 52 10 12731
147 1 230 1 52
148 0 0 0 0
149 0 0 0 0
150 2 104 7 8151
151 5 1333 6 2025
152 4 315 5 3729
153 0 0 0 0
154 4 502 5 791
155 38 2789 80 106662
156 6 1169 8 3128
157 1 52 0 0
158 19 12841 20 12858
159 18 24926 18 4573
160 0 0 0 0
161 11 838 15 12547
162 2 104 2 1605
163 3 259 3 523
164 2 443 2 139
165 5 388 9 7419
166 3 335 1 52
167 7 1650 7 2801
168 8 2906 9 3926
169 8 656 9 3795
170 14 29375 7 1334
171 27 1570 51 71117
172 8 824 8 899
173 1 103 1 52
174 10 735 26 30609
175 7 886 7 364
176 0 0 0 0
177 14 977 53 69115
178 14 1129 7 1486
179 1 119 1 52
180 6 573 7 2350
181 26 2628 39 44255
182 1 98 1 52
183 2 150 2 139
184 10 650 14 17944
185 4 304 3 191
186 1 104 1 52
187 13 961 21 24374
188 3 255 3 191
189 4 384 4 731
190 0 0 0 0
191 7 571 9 6910
192 3 295 3 156
193 3 248 3 191
194 6 442 8 7613
195 2 192 2 104
196 1 98 1 52
197 4 349 4 243
198 6 584 6 1209
199 5 548 5 1669
200 6 632 16 14451
201 18 1097 20 25586
