3 4147 3 1353 0 0 0 0 8 12386 6 2740 4 11 29 33 567 9061 19897 56031 4 13 22 24 1232 6424 8270 8861
3 3244 2 1160 0 0 0 0 7 10959 6 2596 3 8 24 33 351 8213 9951 56031 3 11 20 23 487 5600 8270 8861
4 4111 3 1378 0 0 0 0 9 12725 7 2702 4 11 25 35 567 9040 16612 57530 4 12 22 25 1303 6424 8717 8872
3 3366 3 1178 0 0 0 0 8 11232 6 2537 3 10 12 35 423 8213 9951 56227 3 11 14 24 961 5406 8270 8872
3 4038 3 1235 0 0 0 0 9 12914 7 2638 3 11 25 41 469 8331 16612 59062 3 12 22 27 961 5406 8718 8942
4 4147 3 1384 0 0 0 0 9 12911 7 2859 4 11 25 41 568 8331 16612 59062 4 12 22 27 1042 6424 8834 9360
3 3141 2 1075 0 0 0 0 8 11405 7 2618 2 6 14 38 232 7843 10844 57488 2 11 16 27 143 4183 8834 9360
4 4149 3 1377 0 0 0 0 9 12806 8 2894 3 10 29 38 466 8331 19769 57488 3 12 23 29 1003 6492 8934 9515
3 3121 3 1065 0 0 0 0 8 11391 7 2600 2 6 14 38 232 7843 11014 56825 2 11 16 29 143 4183 8834 9515
5 5311 4 1538 0 0 0 0 10 14102 8 2970 5 14 34 42 715 11380 35064 61157 5 16 24 34 1197 7890 8834 9515
4 4466 3 1279 0 0 0 0 9 12609 7 2750 4 12 29 38 590 9985 33519 56825 4 11 23 29 771 5892 8466 9515
4 4375 3 1329 0 0 0 0 9 12611 7 2765 5 12 29 38 569 9985 33519 56825 5 11 23 29 1003 5892 8466 9515
4 4588 4 1481 0 0 0 0 9 12632 8 2821 5 12 29 38 711 10360 33519 56876 5 11 24 29 1234 6439 8466 9114
4 4483 4 1329 0 0 0 0 9 12638 8 2603 5 12 29 38 639 10360 33519 56876 5 11 24 29 1066 5892 7923 8884
5 5486 4 1623 0 0 0 0 10 13938 8 2817 6 16 34 41 973 14757 35064 59312 7 18 25 30 2043 7827 8321 8884
4 4470 3 1304 0 0 0 0 9 12771 7 2565 5 12 26 41 639 9849 33519 59312 4 11 24 28 1038 5892 8091 8585
5 5410 4 1499 0 0 0 0 10 14382 9 2678 5 16 37 42 715 11264 35274 61227 6 18 25 33 2043 6438 8091 8585
3 3331 3 1151 0 0 0 0 8 11758 7 2414 4 8 17 42 398 8185 11090 59312 4 10 18 28 760 4255 7832 8574
3 3214 3 1076 0 0 0 0 8 11753 7 2347 3 8 17 42 241 8046 11090 59312 3 10 18 28 586 4168 7832 8574
4 4241 4 1348 0 0 0 0 9 13089 8 2663 5 9 28 42 575 8520 16836 59312 5 13 25 28 1134 5016 8341 8977
3 3135 3 1022 0 0 0 0 8 11376 7 2385 1 8 17 36 199 8048 11113 55941 2 10 18 27 260 4003 8091 8884
4 4136 3 1325 0 0 0 0 9 13103 8 2642 5 9 28 42 566 8484 16836 59659 4 12 19 28 987 5001 8297 8884
3 3133 3 1031 0 0 0 0 8 11594 7 2376 3 8 17 37 248 7789 11113 57455 3 9 18 25 260 3965 7836 8884
