14 2 2 14 2 2 12 2 3 12 2 3 14 3 3 14 3 3 12 4 4 12 4 4
12 2 3 12 2 3 11 2 3 11 2 3 11 4 3 11 4 3 10 4 4 10 4 4
11 3 3 11 3 3 11 3 3 11 3 3 11 4 3 11 4 3 11 4 4 11 4 4
10 4 4 10 4 4 10 4 4 10 4 4 10 3 3 10 3 3 10 3 4 10 3 4
9 5 5 9 5 5 10 5 5 10 5 5 9 3 3 9 3 3 10 3 3 10 3 3
9 6 5 9 6 5 10 5 5 10 5 5 9 2 4 9 2 4 10 2 3 10 2 3
9 6 5 9 6 5 10 5 5 10 5 5 10 2 2 10 2 2 11 2 2 11 2 2
10 5 4 10 5 4 11 5 4 11 5 4 10 2 2 10 2 2 11 2 2 11 2 2
11 4 4 11 4 4 12 4 4 12 4 4 11 2 2 11 2 2 12 2 2 12 2 2
11 4 4 11 4 4 11 4 4 11 4 4 12 2 2 12 2 2 12 2 2 12 2 2
13 3 3 13 3 3 12 3 3 12 3 3 13 2 2 13 2 2 12 3 2 12 3 2
15 2 2 15 2 2 14 2 2 14 2 2 14 3 2 14 3 2 13 3 2 13 3 2
16 2 1 16 2 1 15 2 1 15 2 1 15 3 2 15 3 2 14 3 2 14 3 2
13 2 2 13 2 2 12 2 2 12 2 2 13 3 1 13 3 1 12 3 2 12 3 2
13 2 3 13 2 3 12 3 3 12 3 3 13 3 1 13 3 1 12 3 2 12 3 2
13 2 3 13 2 3 12 2 3 12 2 3 12 3 2 12 3 2 11 4 2 11 4 2
12 2 3 12 2 3 11 2 3 11 2 3 13 3 2 13 3 2 12 4 2 12 4 2
13 2 3 13 2 3 12 2 3 12 2 3 13 3 2 13 3 2 12 4 2 12 4 2
10 2 3 10 2 3 10 2 3 10 2 3 11 4 3 11 4 3 11 4 3 11 4 3
9 2 3 9 2 3 9 2 3 9 2 3 10 5 4 10 5 4 10 5 4 10 5 4
9 2 3 9 2 3 9 2 3 9 2 3 9 6 4 9 6 4 9 6 4 9 6 4
9 1 0 9 1 0 9 1 0 9 1 0 9 7 4 9 7 4 9 7 4 9 7 4
9 1 0 9 1 0 8 1 0 8 1 0 9 7 6 9 7 6 8 8 6 8 8 6
9 1 0 9 1 0 8 1 0 8 1 0 9 7 6 9 7 6 8 8 6 8 8 6
8 2 3 8 2 3 7 2 3 7 2 3 8 7 6 8 7 6 7 8 7 7 8 7
7 2 3 7 2 3 6 3 3 6 3 3 8 7 6 8 7 6 7 8 7 7 8 7
8 2 3 8 2 3 7 2 3 7 2 3 8 7 5 8 7 5 7 8 6 7 8 6
8 2 3 8 2 3 6 2 3 6 2 3 9 6 5 9 6 5 7 9 6 7 9 6
8 2 3 8 2 3 6 2 3 6 2 3 9 6 4 9 6 4 7 9 4 7 9 4
11 2 2 11 2 2 9 2 3 9 2 3 11 5 3 11 5 3 9 6 3 9 6 3
10 2 2 10 2 2 9 2 3 9 2 3 11 5 3 11 5 3 10 5 3 10 5 3
12 2 2 12 2 2 11 2 2 11 2 2 12 4 3 12 4 3 11 5 3 11 5 3
12 1 0 12 1 0 11 1 0 11 1 0 13 4 3 13 4 3 12 5 3 12 5 3
13 1 0 13 1 0 12 1 0 12 1 0 13 4 3 13 4 3 12 5 3 12 5 3
13 2 1 13 2 1 12 2 1 12 2 1 13 4 3 13 4 3 12 4 3 12 4 3
12 3 3 12 3 3 12 3 3 12 3 3 12 3 2 12 3 2 12 3 2 12 3 2
14 2 2 14 2 2 14 2 2 14 2 2 14 2 2 14 2 2 14 2 2 14 2 2
13 2 3 13 2 3 13 2 3 13 2 3 13 3 2 13 3 2 13 3 2 13 3 2
13 2 3 13 2 3 13 2 3 13 2 3 14 3 2 14 3 2 14 3 2 14 3 2
13 2 2 13 2 2 13 3 3 13 3 3 13 3 2 13 3 2 13 3 2 13 3 2
13 3 3 13 3 3 13 3 3 13 3 3 13 2 1 13 2 1 13 2 1 13 2 1
12 3 3 12 3 3 12 3 3 12 3 3 12 3 1 12 3 1 12 2 1 12 2 1
13 2 2 13 2 2 13 2 2 13 2 2 13 3 1 13 3 1 13 3 1 13 3 1
14 2 1 14 2 1 14 2 1 14 2 1 15 3 1 15 3 1 15 3 1 15 3 1
12 2 1 12 2 1 12 2 1 12 2 1 13 4 1 13 4 1 13 4 1 13 4 1
14 2 1 14 2 1 14 2 1 14 2 1 15 3 2 15 3 2 15 3 2 15 3 2
13 2 1 13 2 1 14 2 1 14 2 1 14 3 2 14 3 2 15 3 2 15 3 2
14 2 1 14 2 1 15 2 1 15 2 1 13 3 2 13 3 2 14 3 2 14 3 2
13 2 1 13 2 1 14 2 1 14 2 1 14 3 2 14 3 2 15 3 2 15 3 2
14 1 1 14 1 1 15 1 1 15 1 1 15 3 2 15 3 2 16 3 2 16 3 2
13 2 1 13 2 1 14 2 1 14 2 1 14 3 2 14 3 2 15 3 2 15 3 2
13 2 1 13 2 1 14 2 1 14 2 1 14 3 1 14 3 1 15 3 1 15 3 1
14 2 1 14 2 1 15 2 1 15 2 1 15 3 1 15 3 1 16 2 1 16 2 1
13 2 2 13 2 2 14 2 2 14 2 2 13 3 1 13 3 1 14 3 1 14 3 1
15 2 2 15 2 2 15 2 2 15 2 2 16 2 1 16 2 1 16 2 1 16 2 1
15 2 1 15 2 1 15 2 1 15 2 1 15 3 1 15 3 1 15 3 1 15 3 1
