7 1 0 7 1 0 7 1 0 7 1 0 8 9 7 8 9 7 8 9 7 8 9 7
8 1 0 8 1 0 8 1 0 8 1 0 9 8 8 9 8 8 9 8 8 9 8 8
7 1 0 7 1 0 7 1 0 7 1 0 8 9 8 8 9 8 8 9 8 8 9 8
6 1 0 6 1 0 6 1 0 6 1 0 7 10 7 7 10 7 7 10 7 7 10 7
6 1 0 6 1 0 6 1 0 6 1 0 6 12 9 6 12 9 6 12 9 6 12 9
6 1 0 6 1 0 6 1 0 6 1 0 7 10 9 7 10 9 7 10 9 7 10 9
5 1 0 5 1 0 5 1 0 5 1 0 6 12 10 6 12 10 6 12 10 6 12 10
8 1 0 8 1 0 8 1 0 8 1 0 9 7 7 9 7 7 9 7 7 9 7 7
10 1 0 10 1 0 10 1 0 10 1 0 11 6 6 11 6 6 11 6 6 11 6 6
9 1 0 9 1 0 9 1 0 9 1 0 10 6 7 10 6 7 10 6 7 10 6 7
11 1 0 11 1 0 11 1 0 11 1 0 12 5 5 12 5 5 12 5 5 12 5 5
13 1 0 13 1 0 13 1 0 13 1 0 14 4 3 14 4 3 14 4 3 14 4 3
15 1 0 15 1 0 15 1 0 15 1 0 16 3 3 16 3 3 16 3 3 16 3 3
17 1 0 17 1 0 17 1 0 17 1 0 18 3 1 18 3 1 18 3 1 18 3 1
17 1 0 17 1 0 17 1 0 17 1 0 16 3 2 16 3 2 16 3 2 16 3 2
14 2 3 14 2 3 14 2 3 14 2 3 14 3 2 14 3 2 14 3 2 14 3 2
14 2 3 14 2 3 14 2 3 14 2 3 15 2 2 15 2 2 15 3 2 15 3 2
15 2 3 15 2 3 15 2 3 15 2 3 14 2 2 14 2 2 14 2 2 14 2 2
12 4 4 12 4 4 12 4 4 12 4 4 11 2 2 11 2 2 11 2 2 11 2 2
10 5 7 10 5 7 10 5 7 10 5 7 9 2 2 9 2 2 9 2 2 9 2 2
10 5 7 10 5 7 10 5 7 10 5 7 10 2 2 10 2 2 10 2 2 10 2 2
8 8 7 8 8 7 8 8 7 8 8 7 8 1 1 8 1 1 8 1 1 8 1 1
9 7 6 9 7 6 9 7 6 9 7 6 8 1 0 8 1 0 8 1 0 8 1 0
11 6 6 11 6 6 10 6 6 10 6 6 10 1 0 10 1 0 10 1 0 10 1 0
8 8 6 8 8 6 8 8 6 8 8 6 8 1 0 8 1 0 8 1 0 8 1 0
7 10 7 7 10 7 7 10 6 7 10 6 6 1 0 6 1 0 6 1 1 6 1 1
9 7 6 9 7 6 9 7 6 9 7 6 8 1 0 8 1 0 8 1 0 8 1 0
8 8 6 8 8 6 8 8 6 8 8 6 8 1 0 8 1 0 8 1 0 8 1 0
