9 5790 11 9253 6 687 6 1475 10 17430 13 14949 13 22 28 40 1640 16267 23742 63024 14 31 43 47 13396 33298 39356 51332
7 2994 9 8657 5 530 5 1355 7 8751 11 14819 10 19 23 25 1046 5177 18477 31122 13 28 33 43 11702 33214 39356 51332
6 2991 8 7884 4 483 5 1280 7 8755 11 15216 9 19 23 27 1027 5177 18477 31122 12 25 29 49 7300 27479 36578 58811
6 2587 8 8459 4 451 4 1280 6 8470 11 15522 9 13 22 27 850 2463 16448 29007 12 25 29 42 10305 29988 36578 54814
5 2257 8 8892 4 394 4 803 6 8304 11 15617 9 13 22 27 780 1817 5638 29007 13 25 29 42 11833 29988 36578 54814
5 1994 8 8644 4 376 4 704 6 8091 11 15537 9 13 19 27 733 1636 2610 28628 12 25 29 42 11688 29988 36578 54814
4 1214 6 6942 3 321 3 567 5 5128 10 13325 6 11 14 21 643 1259 2462 10626 9 19 25 33 6022 24417 33740 39899
3 303 5 6390 1 159 1 139 5 429 10 13510 5 10 11 18 427 712 1041 1552 6 18 25 37 4512 22319 33009 47815
4 825 7 7435 2 234 2 469 6 3089 12 17211 5 10 18 25 550 1174 1665 7010 7 18 25 48 4584 22319 34104 65404
4 900 7 7410 3 310 3 624 6 3093 12 17078 6 11 18 25 629 1350 2502 7078 9 18 25 48 4584 19307 34104 65404
5 1265 8 8382 3 318 3 646 6 4418 13 18163 8 14 18 25 715 1350 2794 17916 9 20 34 51 5319 23762 43255 69955
5 1299 8 7876 3 318 3 646 7 4418 13 17889 8 14 19 26 732 1509 2794 17916 9 18 39 51 4584 19394 44790 69955
5 1309 8 7486 3 326 4 728 7 4414 13 17790 7 14 19 26 677 1509 2794 17916 8 18 39 51 4399 18047 44790 69955
6 1783 10 9709 4 351 5 1271 8 5361 15 20289 8 18 25 31 899 1747 6704 26438 10 21 43 58 7467 26088 55670 76039
7 2118 11 10641 4 465 5 1496 8 5706 15 20955 10 19 25 31 1130 2800 13190 26438 13 27 43 58 9250 31973 56606 76039
8 2910 11 10598 5 518 6 1725 8 8220 15 20895 11 19 27 32 1210 3496 20083 28883 14 27 43 58 7747 31973 56606 76039
8 2623 11 10607 5 541 5 1555 8 7811 13 18928 11 19 26 27 1123 3496 10217 28883 14 32 42 51 12567 41033 54970 69955
9 2805 13 13489 6 598 6 1587 9 7874 18 25505 13 20 27 35 1169 6433 12828 28883 16 39 51 67 14468 50241 69215 85334
9 2668 15 15891 6 598 6 1587 10 7410 23 31537 13 26 34 39 1382 6433 12581 23482 16 40 69 91 14468 53748 90095 122900
9 3021 16 17498 6 643 6 1650 10 7515 24 34058 14 27 34 39 1744 6911 13739 23482 18 43 86 97 14468 55021 115199 130096
10 3056 17 18544 6 750 6 1789 11 7505 25 34133 15 27 34 39 1744 6911 13739 23482 21 43 86 97 18714 55021 115199 130096
8 2561 15 16072 5 573 5 1287 10 6954 24 33346 13 27 33 37 1609 6734 12520 16963 15 42 86 97 8954 50241 115199 130096
7 2219 13 15068 4 418 5 1098 10 6699 24 33072 10 27 33 37 1158 5842 9849 14186 9 37 86 97 4725 47536 115199 130096
8 2549 15 16759 5 598 5 1239 11 7261 25 33520 10 27 36 39 1158 6734 12520 15943 14 41 86 97 11247 50305 115199 130096
8 2340 15 16204 5 495 5 1062 10 7208 25 33255 10 27 36 39 1008 5181 12520 15943 14 41 86 97 11724 47976 115199 130096
7 2127 13 13832 4 389 4 807 10 7129 21 28899 9 19 33 39 954 2885 10367 15943 14 37 64 91 11516 42778 66123 122900
6 1910 10 10589 4 389 4 904 8 6985 16 20391 9 17 22 33 869 1899 6890 15242 14 32 41 51 11516 35224 47561 58163
6 1547 9 8939 4 370 4 654 7 6812 12 15005 9 14 19 27 812 1154 1719 13220 14 30 37 41 11516 30750 42768 53502
6 1538 9 8818 4 389 4 740 7 6811 12 14728 8 13 17 27 743 1072 1342 13220 14 27 35 41 11516 30604 36981 53502
6 1600 10 9475 5 441 5 847 7 6802 12 14936 9 13 17 27 837 1154 1742 13220 17 27 35 41 17446 32198 36981 53502
7 1645 11 10152 5 523 5 705 7 6795 12 15723 10 14 19 27 876 1186 1742 13220 18 27 39 41 18346 33672 43430 53502
6 657 9 8680 4 443 4 508 5 1067 10 13538 9 13 17 21 808 1118 1298 1931 18 27 30 35 17668 30304 34775 43351
