2 630 2 331 1 114 1 104 2 3257 2 593 4 5 7 8 342 635 861 2481 4 6 7 8 334 1039 1657 2477
2 616 2 327 1 97 1 52 2 3259 2 598 4 5 7 8 342 635 861 2481 4 6 7 8 349 1039 1657 2477
1 596 2 285 1 94 1 52 2 3259 2 541 3 5 6 8 338 557 713 2429 3 6 7 7 291 792 1475 1967
1 202 1 226 0 0 0 0 2 513 2 482 3 5 6 7 293 541 645 858 3 5 6 7 156 668 1357 1671
1 173 1 195 0 0 0 0 2 510 2 459 2 4 6 6 196 451 634 834 2 5 6 7 112 624 1137 1562
1 98 1 144 0 0 0 0 1 199 1 344 1 4 5 6 93 370 544 638 1 4 5 6 60 589 783 1399
1 515 1 237 0 0 0 0 2 3203 2 814 1 4 5 11 95 396 570 3153 1 4 5 10 60 624 1543 1953
1 773 1 361 0 0 0 0 3 3557 3 1119 1 4 9 14 104 439 1784 10256 1 4 9 13 91 1038 2314 4591
1 983 1 534 0 0 0 0 3 3668 3 1280 2 6 9 14 211 1523 6002 10256 2 8 9 13 112 1629 3422 5037
2 1720 2 675 0 0 0 0 4 7143 3 1435 4 9 12 16 408 1626 7470 18448 3 8 10 14 584 2397 3676 6173
2 1783 2 748 0 0 0 0 4 7145 3 1458 4 9 12 16 441 2127 7470 18448 3 9 10 14 740 2597 3676 6173
2 1796 2 756 1 98 1 52 4 7142 3 1454 4 9 12 16 455 2127 7470 18448 3 9 10 14 740 2597 3676 6173
2 1809 2 767 1 104 1 52 4 7139 3 1451 4 9 12 16 462 2127 7470 18448 3 9 10 14 856 2597 3676 6173
2 1807 2 766 1 101 1 52 4 7140 3 1452 4 9 12 16 462 2127 7470 18448 3 9 10 14 856 2597 3676 6173
2 1443 2 716 1 98 1 52 4 6476 3 1344 4 8 9 13 462 1550 6002 10256 3 8 9 12 777 2597 3676 5021
2 1283 2 642 1 102 1 52 4 6346 3 1192 4 7 9 11 472 914 4610 7100 4 7 9 11 680 2228 3642 4192
2 1101 2 495 1 114 1 52 3 6288 2 1032 4 5 9 11 370 699 1891 5536 3 6 8 11 486 1414 2580 3881
1 375 1 357 1 100 1 52 2 1028 2 768 3 4 6 9 298 577 810 4471 3 4 6 9 243 981 1761 3215
2 464 2 373 1 124 1 69 2 1248 2 742 4 5 8 10 344 660 1768 5536 4 5 7 10 278 1060 1745 2892
2 489 2 416 2 198 2 104 2 1245 2 754 4 5 8 10 363 698 1768 5536 4 6 7 10 486 1143 1745 2892
2 598 2 490 2 202 2 104 2 1464 2 816 4 7 9 10 411 808 2102 7156 4 6 8 10 650 1619 1896 3143
3 941 3 684 3 300 3 226 2 1903 2 1033 4 8 9 11 512 2230 6624 7590 4 7 10 11 956 1741 2440 3881
3 954 3 657 3 297 3 217 2 1947 2 972 4 7 9 11 511 2294 6624 7590 4 7 8 10 945 1770 2353 3143
3 860 3 620 3 299 3 226 2 1826 2 913 4 7 9 10 511 1040 6074 7590 4 6 8 10 841 1770 2226 2573
3 833 3 645 3 251 3 208 2 1836 2 1006 4 7 9 10 495 1040 6074 7590 4 7 8 10 841 1811 2353 3415
3 922 3 694 3 300 3 278 3 1881 2 1002 6 8 9 11 565 2263 6074 7590 5 7 8 10 928 1811 2353 3415
3 808 3 652 3 298 3 278 2 1713 2 983 5 7 8 10 565 944 5424 6980 5 7 8 10 880 1735 2230 3415
3 1004 3 766 3 303 3 321 3 2086 2 1090 6 7 9 10 614 3917 6074 7590 5 7 8 10 1001 1909 2550 4332
3 1092 3 785 3 333 3 382 2 2257 2 1104 6 6 9 10 616 4220 6074 8957 5 6 8 9 940 2026 2575 4332
3 1015 3 690 3 298 3 278 2 2559 2 953 5 6 7 10 579 1937 4930 10872 5 6 7 8 848 2020 2453 3703
2 940 2 684 3 298 3 260 2 2500 2 980 5 6 8 10 563 1386 4184 10872 5 6 8 9 821 2164 2568 3703
2 1010 2 724 3 298 3 330 2 2562 2 988 5 6 8 10 565 1937 4930 10872 4 6 8 9 880 2179 2568 3703
3 1881 3 1007 3 360 3 590 3 4223 3 1608 6 8 11 13 711 6197 10685 13284 5 8 10 12 1245 2436 3160 5559
3 1798 3 1004 3 346 3 590 3 4221 3 1617 5 7 10 13 668 6197 10685 13284 4 8 10 12 1271 2436 3160 5559
3 1760 2 954 3 331 3 501 4 4235 3 1632 4 7 10 13 586 6197 10685 13284 4 6 10 12 1245 2436 3160 5559
2 1528 2 798 2 181 2 121 3 4112 3 1583 4 7 10 13 511 4336 9976 13284 3 6 10 12 960 2179 2777 4915
2 1381 2 751 1 52 0 26 4 4000 3 1629 4 7 11 14 395 3462 8360 13284 3 6 10 12 838 1998 2777 5924
2 1703 2 881 1 78 1 95 4 4949 3 1752 4 8 11 14 464 5125 8360 17987 3 7 10 12 1149 2535 3247 6556
2 1896 2 863 1 104 1 95 4 5211 3 1738 4 8 11 14 466 6192 10014 20900 4 6 10 12 1149 2385 2916 6556
2 2099 2 880 1 52 1 69 4 5409 3 1756 4 8 11 14 466 7706 11484 20900 4 7 10 12 1178 2535 2956 6556
1 1233 1 554 0 0 0 0 2 4285 2 1108 3 6 8 10 343 1470 7710 14409 3 5 6 8 621 1905 2663 3759
1 1233 1 529 0 0 0 0 2 4285 2 1091 3 6 8 10 341 1470 7710 14409 3 5 6 8 514 1682 2663 3759
2 1275 2 628 1 52 1 87 2 4276 2 1103 4 6 8 10 400 1470 7710 14409 4 5 7 8 781 1934 2663 3759
3 2619 2 806 2 158 2 139 3 7709 3 1409 5 8 11 14 475 7834 16470 23759 4 7 10 12 1126 2274 2808 5476
3 2735 2 855 2 261 2 399 3 7722 3 1365 5 8 10 13 524 8628 16470 23759 4 7 9 10 1303 2274 2808 4841
3 2571 2 778 2 212 2 165 3 7651 3 1377 4 8 13 15 452 8628 16470 23138 4 8 10 14 1083 1947 2864 5036
3 2378 2 822 2 189 2 165 4 7492 3 1395 5 8 13 15 495 4713 16235 23138 4 8 10 14 1289 2151 2864 5036
3 2207 2 791 2 189 2 139 3 7390 3 1378 5 7 13 15 457 2895 16235 23138 4 8 10 14 1156 1968 2403 5036
3 2322 3 881 2 263 2 351 4 7392 3 1421 5 8 13 15 574 4496 16235 23138 5 8 11 14 1342 2147 3224 5070
3 2330 3 918 2 275 2 399 4 7390 3 1420 5 8 13 15 574 4496 16235 23138 4 8 11 14 1446 2147 3224 5070
