3 3189 3 1162 0 0 0 0 9 11623 7 2770 3 8 29 38 345 8063 12031 58710 3 9 25 32 268 6726 7787 10563
2 2169 2 816 0 0 0 0 7 9601 7 2296 1 5 9 34 87 770 8550 34775 1 5 12 32 72 1550 7120 9011
4 3868 3 1182 0 0 0 0 9 12168 8 2778 3 10 33 35 345 8711 30367 55634 3 12 30 35 268 6746 7782 10369
4 4435 4 1454 0 0 0 0 9 12431 8 3016 5 11 33 35 592 12294 30367 55634 5 12 30 35 1097 7125 9399 11077
3 3369 3 1123 0 0 0 0 8 10798 7 2671 3 9 28 35 299 8090 27863 41889 3 9 21 32 294 4248 7782 10369
3 3384 3 1154 0 0 0 0 8 10794 7 2670 3 9 28 35 375 8090 27863 41889 3 9 21 32 409 4248 7782 10369
4 3409 3 1217 0 0 0 0 8 10788 7 2680 5 9 28 35 508 8090 27863 41889 5 9 21 32 488 4248 7782 10369
4 3780 3 1278 0 0 0 0 8 11179 7 2716 5 10 28 35 549 8667 30035 41889 5 11 21 32 734 4720 7782 10369
3 2766 3 992 0 0 0 0 7 9003 6 2326 3 9 14 33 247 2289 27853 31332 3 8 12 24 234 3584 5544 9649
4 4457 4 1322 0 0 0 0 8 12062 7 2715 5 11 29 33 549 15288 30367 53601 5 12 18 32 1305 4248 8290 10622
3 2758 2 961 0 0 0 0 5 9572 5 2244 3 9 11 24 295 4686 15577 39690 4 8 12 17 570 3126 4680 9575
3 3106 3 1049 0 0 0 0 7 11229 6 2432 3 7 22 29 256 1993 15691 53809 3 10 17 24 918 3147 6719 10121
3 3857 3 1009 0 0 0 0 8 12941 6 2408 3 8 26 29 256 4772 31175 57293 3 11 18 24 918 2958 6719 10121
3 3844 3 980 0 0 0 0 7 12944 6 2407 3 7 26 29 213 4772 31175 57293 3 11 18 24 397 2958 6719 10121
3 3831 3 936 0 0 0 0 7 12947 6 2391 3 7 26 29 200 4772 31175 57293 3 11 18 24 230 2170 6719 10121
5 5534 4 1299 0 0 0 0 10 15425 8 2739 5 23 29 37 429 12116 54837 60815 4 18 25 31 1026 5432 8326 10136
5 5720 4 1408 0 0 0 0 10 15408 8 2831 5 23 29 37 584 12116 54837 60815 5 18 25 31 1140 5628 8326 10136
4 4039 3 1138 0 0 0 0 9 13309 7 2494 3 12 26 37 374 8076 29757 60815 4 13 24 27 525 4572 6740 10105
4 4046 3 1144 0 0 0 0 9 13307 7 2494 3 12 26 37 374 8076 29757 60815 4 13 24 27 525 4572 6740 10105
4 4057 3 1030 0 0 0 0 9 13036 7 2316 3 12 26 36 374 8076 29706 57452 4 13 23 31 454 4247 5574 8779
4 3406 3 1133 0 0 0 0 8 11359 7 2455 3 11 26 36 374 7949 19288 54236 4 10 22 31 525 4466 6740 9170
4 3408 3 1146 0 0 0 0 8 11358 7 2452 3 11 26 36 374 7949 19288 54236 4 10 22 31 575 4466 6740 9170
4 3407 3 1137 0 0 0 0 8 11358 7 2451 3 11 26 36 374 7949 19288 54236 4 10 22 31 575 4466 6740 9170
3 2347 2 1050 0 0 0 0 7 9287 6 2555 3 6 15 34 310 2317 8373 33505 3 8 13 27 444 3793 7841 10533
2 2144 2 906 0 0 0 0 7 9252 6 2419 3 5 9 34 205 1022 8373 33505 3 5 10 27 199 1946 5792 10533
3 3024 3 1034 0 0 0 0 9 11353 7 2541 3 6 25 38 205 2343 12085 56710 3 8 23 29 199 3845 6703 10533
4 4367 4 1621 0 0 0 0 9 12956 8 3582 4 16 27 38 534 8845 30285 56710 5 17 25 29 1010 5746 8603 11702
3 3460 4 1667 0 0 0 0 8 11590 7 3555 4 8 25 33 472 8160 12598 56589 4 10 24 27 1010 6759 8485 10533
4 3375 4 1945 0 0 0 0 8 11580 7 3791 4 8 25 33 472 7898 12598 56589 5 11 24 27 1643 7279 8603 12672
5 4308 5 2369 0 0 1 52 9 13017 8 4012 5 15 25 40 524 8793 30285 58607 6 16 25 28 4341 8326 9801 12791
5 4426 5 2514 1 72 1 87 9 13011 8 4019 6 15 25 40 537 8793 30285 58607 6 16 25 28 4418 8326 9801 12791
5 4376 5 2424 1 124 1 87 9 12918 8 3924 6 15 27 38 524 8793 30285 57241 6 16 27 32 4341 8123 8970 12791
5 4474 5 2494 1 124 1 93 9 12918 8 3956 6 15 27 38 524 8793 30285 57241 6 16 27 32 4418 8123 8970 12791
4 3588 4 2318 1 156 1 93 8 11232 7 3925 5 11 25 37 517 8143 19536 55055 6 14 24 32 3601 8123 8970 12791
5 4419 5 2235 1 156 1 58 9 13024 9 3449 6 14 37 38 524 8502 30461 57241 6 14 31 37 3601 7955 9485 11311
5 4502 5 2054 1 72 1 52 10 13031 9 3415 6 14 37 38 517 8844 30461 57241 6 14 31 37 2544 7914 9485 11311
5 4489 4 1726 0 0 0 0 10 13035 9 3086 5 14 37 38 523 8844 30461 57241 6 14 31 37 1688 7139 8946 10410
4 4373 4 1485 0 26 1 52 10 13283 9 2835 4 13 37 38 517 8323 30461 59104 4 13 34 37 1234 6925 7988 9708
5 4495 4 1513 0 26 1 52 10 13297 9 2886 5 13 37 38 602 8891 30461 59104 5 13 34 37 1231 7113 7988 9708
4 4432 4 1479 0 0 0 0 9 13396 9 2914 5 13 34 40 581 8891 30461 61008 5 13 27 38 936 6922 7962 10059
5 4443 4 1514 0 0 0 20 9 13392 9 2926 5 13 34 40 618 8891 30461 61008 5 13 27 38 1167 6982 7962 10059
5 4439 4 1508 0 0 0 0 9 13393 9 2929 5 13 34 40 618 8891 30461 61008 5 13 27 38 1195 6982 7962 10059
3 3214 3 1225 0 0 0 0 8 11403 8 2685 3 9 25 36 301 8110 12226 56506 3 10 22 34 364 6548 7746 9247
4 4440 4 1598 0 0 0 0 9 13227 9 3059 5 12 26 41 618 8619 30947 59457 5 15 27 37 1460 6971 7915 10334
4 4439 4 1583 0 0 0 0 9 13227 9 3058 5 12 26 41 618 8619 30947 59457 5 15 27 37 1460 6971 7915 10334
4 3624 4 1390 0 0 0 0 8 11555 8 2936 4 9 25 36 530 8235 19247 55565 5 10 22 36 1029 5795 7915 10334
3 3387 3 1220 0 0 0 0 8 11527 8 2815 3 8 25 36 370 5814 19247 55565 3 9 21 36 755 4240 7915 10334
3 2880 3 1164 0 0 0 0 7 9957 6 2590 3 8 15 29 410 4738 19239 39703 3 9 15 26 794 4210 7552 9631
3 2770 3 1046 0 0 0 0 7 9945 6 2485 3 8 15 29 225 2563 19239 39703 3 9 15 26 226 4162 5935 9631
3 2820 3 1192 1 95 1 52 7 9934 6 2520 4 8 15 29 410 2563 19239 39703 4 9 15 26 871 4162 5935 9631
2 1864 2 951 1 95 0 26 5 7928 5 2218 3 7 8 15 303 1524 5687 29674 3 8 10 15 373 3885 4597 7418
1 563 1 559 0 0 0 0 2 3290 2 1275 3 5 7 8 201 551 1218 1849 2 6 7 9 174 2767 3878 4342
1 934 1 602 0 0 0 0 3 4666 3 1442 3 6 8 10 200 560 1703 13533 2 6 8 10 187 2767 3878 5115
2 937 1 616 0 0 0 0 3 4666 3 1443 3 6 8 10 201 639 1703 13533 3 6 8 10 226 2767 3878 5115
2 959 2 708 0 0 0 0 3 4664 3 1516 3 6 8 10 290 639 1703 13533 3 6 8 10 239 3352 3878 5115
1 566 1 547 0 0 0 0 3 3370 3 1304 3 5 7 8 201 559 1216 1747 2 6 7 9 187 1906 3830 3927
2 1519 2 841 0 0 0 0 5 7092 5 1854 3 7 8 26 314 989 1820 23815 4 7 11 22 658 3662 4059 6362
2 1564 2 760 0 0 0 0 5 7137 5 1899 3 5 8 26 201 901 2181 23815 3 6 10 22 226 3116 5134 7094
2 1565 2 773 0 0 0 0 5 7137 5 1899 3 5 8 26 201 901 2181 23815 3 6 10 22 226 3116 5134 7094
