10 4 3 10 4 3 10 4 3 10 4 3 10 3 5 10 3 5 10 3 5 10 3 5
11 3 3 11 3 3 11 3 3 11 3 3 11 3 5 11 3 5 11 3 5 11 3 5
11 3 2 11 3 2 11 3 2 11 3 2 10 3 5 10 3 5 10 3 5 10 3 5
10 4 3 10 4 3 10 4 3 10 4 3 10 3 5 10 3 5 10 3 5 10 3 5
9 4 3 9 4 3 9 4 3 9 4 3 9 4 5 9 4 5 9 4 5 9 4 5
8 4 3 8 4 3 8 4 3 8 4 3 9 5 4 9 5 4 9 5 4 9 5 4
9 4 3 9 4 3 9 4 3 9 4 3 9 4 3 9 4 3 9 4 3 9 4 3
8 6 3 8 6 3 8 6 3 8 6 3 8 3 3 8 3 3 8 3 3 8 3 3
7 6 3 7 6 3 7 6 3 7 6 3 7 4 3 7 4 3 7 4 3 7 4 3
7 6 3 7 6 3 7 6 3 7 6 3 7 4 3 7 4 3 7 4 3 7 4 3
8 6 3 8 6 3 8 6 3 8 6 3 7 4 3 7 4 3 7 4 3 7 4 3
9 5 3 9 5 3 9 5 3 9 5 3 9 3 3 9 3 3 9 3 3 9 3 3
9 5 4 9 5 4 9 5 4 9 5 4 10 3 2 10 3 2 10 3 2 10 3 2
9 5 3 9 5 3 9 5 3 9 5 3 9 3 3 9 3 3 9 3 3 9 3 3
11 4 3 11 4 3 11 4 3 11 4 3 10 3 3 10 3 3 10 3 3 10 3 3
11 3 2 11 3 2 11 3 2 11 3 2 10 3 3 10 3 3 10 3 3 10 3 3
11 4 3 11 4 3 11 4 3 11 4 3 12 2 3 12 2 3 12 2 3 12 2 3
11 3 3 11 3 3 11 3 3 11 3 3 11 3 3 11 3 3 11 3 3 11 3 3
12 3 2 12 3 2 12 3 2 12 3 2 12 3 3 12 3 3 12 3 3 12 3 3
10 3 2 10 3 2 10 3 2 10 3 2 11 4 3 11 4 3 11 4 3 11 4 3
11 3 2 11 3 2 12 2 2 12 2 2 12 3 2 12 3 2 13 3 2 13 3 2
11 2 2 11 2 2 12 2 2 12 2 2 12 4 2 12 4 2 13 3 2 13 3 2
10 3 3 10 3 3 11 2 2 11 2 2 10 5 3 10 5 3 11 4 3 11 4 3
11 3 3 11 3 3 12 2 2 12 2 2 10 4 3 10 4 3 11 4 3 11 4 3
10 3 3 10 3 3 11 3 3 11 3 3 10 4 3 10 4 3 11 4 3 11 4 3
11 3 3 11 3 3 12 3 3 12 3 3 11 4 3 11 4 3 12 3 3 12 3 3
10 4 4 10 4 4 11 3 3 11 3 3 10 3 3 10 3 3 11 3 3 11 3 3
9 5 4 9 5 4 10 4 4 10 4 4 10 3 3 10 3 3 11 3 3 11 3 3
8 6 3 8 6 3 8 6 3 8 6 3 7 3 3 7 3 3 7 3 3 7 3 3
9 6 3 9 6 3 9 6 3 9 6 3 9 2 1 9 2 1 9 2 1 9 2 1
10 5 3 10 5 3 10 5 3 10 5 3 10 2 1 10 2 1 10 2 1 10 2 1
10 5 3 10 5 3 10 5 3 10 5 3 10 3 2 10 3 2 10 3 2 10 3 2
9 4 3 9 4 3 9 4 3 9 4 3 9 4 2 9 4 2 9 4 2 9 4 2
9 5 2 9 5 2 9 5 2 9 5 2 8 4 3 8 4 3 8 4 3 8 4 3
9 5 2 9 5 2 9 5 2 9 5 2 8 4 3 8 4 3 8 4 3 8 4 3
10 4 3 10 4 3 10 4 3 10 4 3 11 3 3 11 3 3 11 3 3 11 3 3
11 4 2 11 4 2 11 4 2 11 4 2 11 3 3 11 3 3 11 3 3 11 3 3
10 3 2 10 3 2 10 3 2 10 3 2 10 4 3 10 4 3 10 4 3 10 4 3
11 3 2 11 3 2 10 3 2 10 3 2 12 3 3 12 3 3 11 4 3 11 4 3
11 3 2 11 3 2 10 4 2 10 4 2 10 3 3 10 3 3 9 4 3 9 4 3
11 4 3 11 4 3 10 4 3 10 4 3 11 2 2 11 2 2 10 3 2 10 3 2
12 4 3 12 4 3 11 4 3 11 4 3 12 2 2 12 2 2 11 2 2 11 2 2
12 3 3 12 3 3 11 4 3 11 4 3 11 3 2 11 3 2 10 3 2 10 3 2
10 4 3 10 4 3 9 5 4 9 5 4 9 3 2 9 3 2 8 3 3 8 3 3
9 5 4 9 5 4 8 5 4 8 5 4 10 3 2 10 3 2 9 3 3 9 3 3
9 5 4 9 5 4 8 5 4 8 5 4 9 3 3 9 3 3 8 4 3 8 4 3
7 7 3 7 7 3 7 7 4 7 7 4 7 4 3 7 4 3 7 4 3 7 4 3
8 6 4 8 6 4 8 6 4 8 6 4 8 3 3 8 3 3 8 3 3 8 3 3
9 5 3 9 5 3 9 5 3 9 5 3 8 4 3 8 4 3 8 4 3 8 4 3
8 6 4 8 6 4 8 6 4 8 6 4 8 3 3 8 3 3 8 3 3 8 3 3
8 6 4 8 6 4 8 6 3 8 6 3 8 3 3 8 3 3 8 3 3 8 3 3
9 5 3 9 5 3 9 5 3 9 5 3 9 3 3 9 3 3 9 3 3 9 3 3
