4 3684 4 1419 0 0 0 0 9 11920 7 2607 5 11 23 33 576 8808 13417 56785 5 11 21 29 1632 4741 8687 9402
4 4344 4 1465 0 0 0 0 10 13338 8 2617 5 15 26 40 584 9380 35595 59527 5 13 22 29 1648 4737 8688 9402
4 4443 4 1541 0 0 0 0 10 13334 8 2702 5 15 26 40 725 9380 35595 59527 5 13 22 29 1812 5093 8688 9402
4 4433 4 1520 0 0 0 0 10 13337 8 2708 5 15 26 40 668 9380 35595 59527 5 13 22 29 1806 5093 8688 9402
5 4983 5 1697 0 0 0 0 10 13640 9 2866 6 21 28 40 820 11055 35627 59527 7 19 26 32 3049 6027 8740 10017
5 5369 5 1771 0 0 0 0 11 14673 10 3009 6 21 32 40 820 12335 54064 61606 6 19 31 34 3049 6513 8760 10017
4 4499 4 1509 0 0 0 0 10 13235 9 3004 4 13 31 38 583 10482 29421 59448 5 13 26 32 669 6513 8760 10583
4 4401 4 1422 0 0 0 0 10 13235 9 2893 4 13 31 38 580 10482 29421 59448 5 13 26 32 731 6144 8760 10583
5 5422 5 1767 0 0 0 0 10 14316 10 3222 6 21 32 38 820 12920 53523 59448 6 15 31 35 1648 7604 9671 10762
4 4504 4 1545 0 0 0 0 10 13054 9 3106 4 13 31 36 607 10657 29403 57080 5 13 31 35 895 6513 9671 10762
4 4399 4 1452 0 0 0 0 10 13060 9 3037 3 13 31 36 439 10657 29403 57080 4 13 31 35 807 6144 9671 10762
6 6456 6 1838 0 0 0 0 11 15597 10 3272 7 28 32 38 1493 16617 53638 61344 8 17 32 35 1959 7689 10537 10851
