9 6372 10 5519 6 566 6 1161 11 17934 11 10752 11 22 43 47 1266 10046 54914 66548 12 30 34 43 5510 15325 25886 35864
7 3329 8 4706 6 540 6 988 8 10790 9 10148 10 14 27 35 968 5607 9920 53873 10 17 29 35 4577 9241 18176 35565
7 3347 7 3668 5 515 6 988 7 10790 7 5655 10 13 19 33 1017 5607 9920 53873 11 16 20 30 4577 9241 15189 21170
6 2672 7 2949 5 489 5 740 6 9127 6 4404 9 13 14 24 968 5135 8853 29558 10 16 19 23 4440 7824 9850 14642
6 2381 6 2560 5 437 5 434 6 9036 5 3598 8 12 14 22 749 1952 8598 27525 8 15 17 20 4387 7708 9213 12080
7 4498 7 2867 5 517 6 975 8 12529 6 3670 9 14 27 34 1400 8755 30895 54352 10 16 20 28 4623 7708 9796 12080
6 3555 7 2747 5 490 5 781 7 10753 6 3634 9 13 22 28 938 8360 15126 53396 10 15 19 22 4599 7622 9267 12080
6 3532 6 2734 5 450 5 434 7 10759 6 3732 9 12 22 28 848 8360 15126 53396 10 14 19 22 4632 7708 9267 12080
7 3557 7 2760 5 475 5 781 7 10752 6 3706 9 12 22 28 938 8360 15126 53396 10 14 19 22 4663 7720 9267 12080
6 2622 6 2572 4 401 5 434 6 9140 5 3690 8 12 19 28 784 1493 9317 39669 9 14 18 22 4599 7645 10144 12080
6 2544 6 2332 4 391 4 321 6 9147 5 3259 8 10 19 28 698 1131 9317 39669 9 12 14 21 4547 7534 8964 11181
6 2552 6 2318 4 390 4 356 6 9145 5 3126 8 11 19 28 740 1121 9317 39669 9 12 14 21 4547 7534 8558 10410
6 2563 6 2362 5 439 5 408 6 9142 5 3125 8 11 19 28 731 1121 9317 39669 9 12 14 21 4548 7534 8558 10410
4 454 5 2002 4 390 4 278 3 296 3 2905 7 9 10 12 647 805 998 1095 8 11 12 13 3268 7129 8520 9410
4 469 5 1989 4 419 4 295 3 300 3 2857 7 9 11 12 672 847 1042 1118 8 11 12 13 3191 6993 8105 9198
4 462 5 1992 5 433 4 382 3 303 3 2876 7 8 10 11 672 836 1042 1118 8 11 12 13 3191 6286 8106 10198
4 446 5 1947 4 391 4 278 3 298 3 2963 7 8 10 12 636 798 998 1116 8 11 12 13 3071 6286 8618 10287
5 473 5 2045 5 419 5 373 3 312 3 3011 7 9 11 12 650 856 1042 1229 8 11 12 13 3108 6286 8626 10858
4 462 5 1898 4 396 5 330 3 311 3 2811 7 9 11 12 637 856 1042 1229 8 10 12 13 2963 5442 8106 10287
4 460 5 1917 5 429 5 347 3 295 3 2807 7 9 11 12 633 836 998 1116 8 10 12 13 3058 5105 8116 10287
5 482 5 2002 5 434 5 382 3 304 3 2912 7 10 12 12 621 848 1042 1236 7 11 12 13 3125 5519 8779 10287
5 605 6 2179 5 434 5 373 4 1183 5 3412 7 10 12 12 646 848 1045 1398 8 11 12 13 3445 7051 9554 10858
7 1213 8 5539 5 443 5 382 8 3596 14 17932 8 12 17 38 689 1368 3334 11334 8 12 16 66 4195 8818 11922 81614
9 2733 11 7542 5 548 6 601 10 7926 16 19877 10 19 35 42 992 4933 11406 29537 10 29 54 66 4622 10394 53730 81614
9 3087 11 8087 5 554 6 818 11 8240 17 20509 10 26 35 42 1460 8090 12639 29537 10 31 54 66 4490 12246 53730 81614
10 4785 13 9167 5 594 6 1001 13 12888 18 21200 11 33 38 48 1787 10853 28850 58512 11 43 55 67 4730 26917 54907 81614
11 5249 13 9644 6 655 6 1164 13 13281 19 21350 12 34 39 48 1908 11441 30810 58512 13 46 55 67 4892 35207 54907 81614
11 5339 14 10920 6 709 6 1723 13 13254 19 21737 15 34 39 48 1997 11441 30810 58512 14 46 55 67 7258 38090 54907 81614
12 5350 15 11298 7 820 7 1328 13 13250 19 21872 15 34 39 48 1997 11441 30810 58512 16 46 55 67 7739 38090 54907 81614
13 7460 16 11521 8 1265 9 2230 14 15450 19 21756 19 36 44 54 3315 29398 37104 61763 19 48 55 67 8613 38090 54907 81614
12 7006 14 8919 7 1210 9 2230 13 15288 15 14475 17 33 39 51 2327 29398 37104 61763 19 37 52 54 10693 29640 41742 53879
11 5575 13 7905 7 860 7 1774 12 14001 14 12317 15 24 38 51 1783 12185 34601 61763 17 33 46 52 11598 25890 32513 46258
