14 6858 17 12373 10 1911 12 3536 11 13374 16 19200 21 32 38 39 4174 27394 32729 57556 24 45 56 61 10861 45655 61102 67520
14 6180 18 14091 10 2007 12 4151 12 11580 17 20492 25 35 38 41 3619 15271 31715 44418 28 47 58 61 17520 49121 62711 67520
13 5276 17 13501 10 1988 11 3875 11 10748 17 20453 19 32 38 41 3445 9567 31537 42802 26 47 58 61 13253 49121 62711 67520
14 6187 18 13553 10 2041 12 4200 12 12550 17 20357 22 35 38 44 3507 13036 31715 57556 28 47 58 61 13238 49121 62711 67520
13 5917 16 11550 9 2010 10 3875 11 12217 16 18798 16 32 38 41 3507 10590 31715 57556 21 44 56 61 8419 45655 62711 67520
11 4167 13 9158 8 1873 8 2572 10 9882 14 15572 13 28 35 40 2564 5586 12992 42269 15 33 45 56 8072 24721 48204 63735
12 5859 13 8824 8 1912 8 3386 11 13549 13 14265 15 31 37 44 2595 9051 32931 61140 16 33 45 55 8418 24721 41477 59287
12 5404 14 9435 8 1957 9 4244 10 12278 13 14452 15 29 37 44 2595 9892 28991 61140 19 33 45 55 8487 27894 41477 59287
11 5326 13 8552 8 1891 9 4207 10 12298 12 12542 14 26 37 44 2564 9892 28991 61140 17 30 44 53 8487 22119 35000 53850
11 5804 13 7881 9 1901 9 4753 10 13218 11 9851 15 25 37 42 2657 10514 30193 61140 19 28 37 45 9578 18970 30598 37394
11 5903 12 7609 8 1901 9 3878 10 13204 11 9884 15 25 37 42 2742 10514 30193 61140 19 28 37 45 8711 18970 30598 37394
9 4892 11 7042 7 1706 7 2533 9 11488 11 10009 14 20 29 38 2591 9780 13787 57339 16 27 31 45 8124 18970 30598 37394
10 5783 11 7055 7 1804 8 2628 10 13135 11 9986 15 25 33 41 2742 10061 30193 60794 17 28 31 45 8073 18970 30598 37394
10 5827 12 7489 7 1746 7 2382 10 13137 12 11533 15 26 33 41 2820 10061 30193 60794 20 28 37 47 7987 22119 33149 45552
11 6169 13 9854 7 1620 7 2075 13 13818 17 19509 15 30 42 49 2970 10514 34880 62233 16 29 49 80 7987 22677 51973 91522
12 6654 14 10460 7 1853 7 2169 13 13916 18 20463 17 33 42 49 4092 14147 34880 62233 19 41 50 80 7481 33228 58175 91522
12 6863 14 10868 7 1912 7 2395 13 13946 18 20606 17 33 42 49 4624 14527 34880 62233 19 41 49 80 8476 33228 58416 91522
11 5975 13 10068 7 1783 7 2169 13 12825 18 20433 14 31 42 49 3297 14147 22451 62233 14 34 49 80 7359 24276 58416 91522
12 6944 14 10493 8 1925 7 2693 13 14238 18 20357 16 33 44 49 3876 14527 35200 62358 19 34 49 80 7941 24276 58416 91522
13 6981 15 11264 8 1967 8 3378 13 14225 18 20813 16 33 44 49 3876 14527 35200 62358 19 41 49 80 8476 34801 58416 91522
13 7249 16 12726 10 2022 10 3930 13 13459 18 21999 18 31 44 49 4828 17606 33793 62181 20 41 50 80 11206 37697 59948 91522
14 7334 17 13588 10 2223 11 4464 12 13425 18 22012 19 31 44 49 4828 17606 33793 62181 21 41 50 80 12349 43434 59948 91522
12 6132 14 10236 9 2200 10 3544 9 11037 13 15452 17 26 31 38 3314 14731 22277 45309 19 35 41 46 11051 34801 44960 58516
11 6517 13 8777 8 2102 10 3544 9 12004 12 13808 16 25 29 39 3265 17606 31750 51101 17 33 37 44 9974 16212 43372 55310
